stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
stop_1_101,,"Młynka Pętla","",50.112008,19.692372,,,0,,,
stop_3_501,,"UR Balicka","",50.080952,19.865075,,,0,,,
stop_3_502,,"UR Balicka","",50.080863,19.865546,,,0,,,
stop_4_701,,"Zakliki (nż)","",50.083078,19.849841,,,0,,,
stop_7_1201,,"Rondo Ofiar Katynia","",50.087347,19.892792,,,0,,,
stop_7_1202,,"Rondo Ofiar Katynia","",50.087661,19.890808,,,0,,,
stop_7_1203,,"Rondo Ofiar Katynia","",50.086602,19.891035,,,0,,,
stop_7_1204,,"Rondo Ofiar Katynia","",50.088154,19.892325,,,0,,,
stop_8_1301,,"Katowicka","",50.089738,19.883723,,,0,,,
stop_8_1302,,"Katowicka","",50.090708,19.882169,,,0,,,
stop_10_1501,,"Pasternik (nż)","",50.097556,19.868958,,,0,,,
stop_10_1502,,"Pasternik (nż)","",50.09867,19.868155,,,0,,,
stop_11_1601,,"Ojcowska Dworek","",50.094431,19.882345,,,0,,,
stop_11_1602,,"Ojcowska Dworek","",50.094222,19.882509,,,0,,,
stop_12_1701,,"Ojcowska Wągroda","",50.097125,19.883196,,,0,,,
stop_12_1702,,"Ojcowska Wągroda","",50.097816,19.883439,,,0,,,
stop_13_1801,,"Ojcowska","",50.100776,19.884064,,,0,,,
stop_13_1802,,"Ojcowska","",50.100971,19.884267,,,0,,,
stop_14_1901,,"Bronowice Wielkie","",50.105211,19.880879,,,0,,,
stop_14_1902,,"Bronowice Wielkie","",50.106029,19.88012,,,0,,,
stop_15_2101,,"Tonie","",50.10989,19.88661,,,0,,,
stop_15_2102,,"Tonie","",50.10989,19.88661,,,0,,,
stop_16_2201,,"Gospodarska","",50.108335,19.902602,,,0,,,
stop_16_2202,,"Gospodarska","",50.107791,19.903122,,,0,,,
stop_17_2301,,"Tonie Skrzyżowanie","",50.11274,19.898463,,,0,,,
stop_17_2302,,"Tonie Skrzyżowanie","",50.112665,19.898364,,,0,,,
stop_18_2501,,"Tonie Kąty (nż)","",50.11586,19.9013,,,0,,,
stop_18_2503,,"Tonie Kąty (nż)","",50.116028,19.901812,,,0,,,
stop_18_2504,,"Tonie Kąty (nż)","",50.115714,19.901105,,,0,,,
stop_19_2801,,"Os. Marszowiec","",50.118902,19.941376,,,0,,,
stop_19_2802,,"Os. Marszowiec","",50.118369,19.94161,,,0,,,
stop_20_2901,,"Witkowice","",50.107402,19.942317,,,0,,,
stop_20_2902,,"Witkowice","",50.108749,19.943232,,,0,,,
stop_20_2903,,"Witkowice","",50.108494,19.943088,,,0,,,
stop_21_3001,,"Witkowice Nowe","",50.104941,19.944506,,,0,,,
stop_21_3002,,"Witkowice Nowe","",50.105388,19.944002,,,0,,,
stop_22_3101,,"Dożynkowa","",50.10243,19.946037,,,0,,,
stop_22_3102,,"Dożynkowa","",50.102596,19.945988,,,0,,,
stop_23_3201,,"Siewna","",50.098938,19.947394,,,0,,,
stop_23_3202,,"Siewna","",50.098944,19.947449,,,0,,,
stop_23_3273,,"Siewna","",50.09949,19.94768,,,0,,,
stop_24_3301,,"Siewna Wiadukt","",50.095946,19.94762,,,0,,,
stop_24_3302,,"Siewna Wiadukt","",50.095766,19.946467,,,0,,,
stop_24_3304,,"Siewna Wiadukt","",50.096404,19.947164,,,0,,,
stop_25_3401,,"Bociana","",50.093728,19.952143,,,0,,,
stop_25_3402,,"Bociana","",50.093236,19.953161,,,0,,,
stop_25_3404,,"Bociana","",50.09501,19.951595,,,0,,,
stop_26_3502,,"Górka Narodowa","",50.092893,19.956337,,,0,,,
stop_27_3601,,"Clepardia","",50.094115,19.945293,,,0,,,
stop_27_3602,,"Clepardia","",50.093302,19.944907,,,0,,,
stop_28_3701,,"Mackiewicza","",50.089616,19.944028,,,0,,,
stop_28_3702,,"Mackiewicza","",50.090306,19.943341,,,0,,,
stop_28_3703,,"Mackiewicza","",50.09072,19.944054,,,0,,,
stop_29_3801,,"Imbramowska","",50.087563,19.948356,,,0,,,
stop_29_3802,,"Imbramowska","",50.088119,19.947568,,,0,,,
stop_30_4001,,"Chabrowa","",50.098601,19.912048,,,0,,,
stop_30_4002,,"Chabrowa","",50.097755,19.912528,,,0,,,
stop_31_4201,,"Skrajna (nż)","",50.092529,19.917209,,,0,,,
stop_31_4202,,"Skrajna (nż)","",50.092307,19.918204,,,0,,,
stop_32_4301,,"Wyki","",50.092666,19.922191,,,0,,,
stop_32_4302,,"Wyki","",50.09273,19.922296,,,0,,,
stop_33_4703,,"Pleszowska","",50.092305,19.93584,,,0,,,
stop_33_4771,,"Pleszowska","",50.091788,19.934289,,,0,,,
stop_33_4772,,"Pleszowska","",50.091585,19.938847,,,0,,,
stop_34_4871,,"Opolska Kładka","",50.091503,19.926321,,,0,,,
stop_34_4872,,"Opolska Kładka","",50.091196,19.923444,,,0,,,
stop_36_5401,,"Azory","",50.086762,19.908949,,,0,,,
stop_36_5491,,"Azory","",50.086817,19.909212,,,0,,,
stop_37_5501,,"Różyckiego","",50.087947,19.913954,,,0,,,
stop_37_5502,,"Różyckiego","",50.088384,19.911298,,,0,,,
stop_38_5601,,"Makowskiego","",50.087612,19.917334,,,0,,,
stop_38_5602,,"Makowskiego","",50.087732,19.916109,,,0,,,
stop_38_5603,,"Makowskiego","",50.087616,19.916373,,,0,,,
stop_38_5604,,"Makowskiego","",50.087647,19.917369,,,0,,,
stop_39_5701,,"Stachiewicza","",50.085006,19.916368,,,0,,,
stop_42_6001,,"Wybickiego","",50.083795,19.926412,,,0,,,
stop_42_6002,,"Wybickiego","",50.083998,19.927631,,,0,,,
stop_43_6103,,"Bratysławska","",50.082803,19.934727,,,0,,,
stop_43_6104,,"Bratysławska","",50.08319,19.933971,,,0,,,
stop_43_6106,,"Bratysławska","",50.084062,19.932112,,,0,,,
stop_44_6201,,"Krowoderskich Zuchów","",50.088679,19.925449,,,0,,,
stop_44_6202,,"Krowoderskich Zuchów","",50.088891,19.926243,,,0,,,
stop_45_6304,,"Krowodrza Górka","",50.088405,19.931354,,,0,,,
stop_45_6305,,"Krowodrza Górka","",50.088024,19.932006,,,0,,,
stop_45_6306,,"Krowodrza Górka","",50.08834,19.93079,,,0,,,
stop_47_6501,,"Lekarska","",50.086865,19.938514,,,0,,,
stop_47_6502,,"Lekarska","",50.086474,19.938304,,,0,,,
stop_48_6701,,"Urząd Marszałkowski","",50.078779,19.922557,,,0,,,
stop_48_6702,,"Urząd Marszałkowski","",50.078857,19.922264,,,0,,,
stop_49_6801,,"Wrocławska","",50.077273,19.926203,,,0,,,
stop_49_6802,,"Wrocławska","",50.076472,19.928002,,,0,,,
stop_50_7103,,"Nowy Kleparz","",50.073635,19.937148,,,0,,,
stop_50_7104,,"Nowy Kleparz","",50.073764,19.934913,,,0,,,
stop_50_7105,,"Nowy Kleparz","",50.074899,19.936246,,,0,,,
stop_50_7106,,"Nowy Kleparz","",50.073206,19.934803,,,0,,,
stop_50_7107,,"Nowy Kleparz","",50.074224,19.936252,,,0,,,
stop_50_7108,,"Nowy Kleparz","",50.074819,19.935019,,,0,,,
stop_50_7109,,"Nowy Kleparz","",50.07551,19.936219,,,0,,,
stop_50_7196,,"Nowy Kleparz","",50.074224,19.936252,,,0,,,
stop_51_7301,,"Politechnika","",50.071134,19.945082,,,0,,,
stop_51_7306,,"Politechnika","",50.071112,19.944663,,,0,,,
stop_51_7308,,"Politechnika","",50.071071,19.944687,,,0,,,
stop_53_7701,,"Teatr Bagatela","",50.063134,19.93266,,,0,,,
stop_53_7702,,"Teatr Bagatela","",50.063846,19.933432,,,0,,,
stop_53_7703,,"Teatr Bagatela","",50.06375,19.93253,,,0,,,
stop_54_7801,,"Batorego","",50.06656,19.92948,,,0,,,
stop_54_7802,,"Batorego","",50.06704,19.92881,,,0,,,
stop_55_7901,,"Plac Inwalidów","",50.06883,19.92687,,,0,,,
stop_55_7902,,"Plac Inwalidów","",50.069577,19.92602,,,0,,,
stop_55_7903,,"Plac Inwalidów","",50.069436,19.926972,,,0,,,
stop_55_7904,,"Plac Inwalidów","",50.068874,19.926006,,,0,,,
stop_57_8101,,"Czarnowiejska","",50.066534,19.922203,,,0,,,
stop_57_8102,,"Czarnowiejska","",50.0662,19.92303,,,0,,,
stop_58_8201,,"Kawiory","",50.068419,19.913791,,,0,,,
stop_58_8202,,"Kawiory","",50.068372,19.912865,,,0,,,
stop_58_8204,,"Kawiory","",50.068801,19.91391,,,0,,,
stop_59_8301,,"Urzędnicza","",50.07181,19.92005,,,0,,,
stop_59_8302,,"Urzędnicza","",50.07195,19.91911,,,0,,,
stop_60_8401,,"Biprostal","",50.07291,19.91602,,,0,,,
stop_60_8402,,"Biprostal","",50.072977,19.915195,,,0,,,
stop_60_8403,,"Biprostal","",50.07351,19.91368,,,0,,,
stop_60_8404,,"Biprostal","",50.073446,19.915894,,,0,,,
stop_60_8405,,"Biprostal","",50.072412,19.91522,,,0,,,
stop_61_8501,,"Miasteczko Studenckie AGH","",50.069619,19.906581,,,0,,,
stop_61_8502,,"Miasteczko Studenckie AGH","",50.069923,19.905468,,,0,,,
stop_61_8503,,"Miasteczko Studenckie AGH","",50.070321,19.904225,,,0,,,
stop_61_8504,,"Miasteczko Studenckie AGH","",50.0697,19.903701,,,0,,,
stop_62_8702,,"Cichy Kącik","",50.061932,19.901975,,,0,,,
stop_62_8703,,"Cichy Kącik","",50.062842,19.902653,,,0,,,
stop_62_8704,,"Cichy Kącik","",50.063014,19.903671,,,0,,,
stop_63_8801,,"Uniwersytet Pedagogiczny","",50.07417,19.9108,,,0,,,
stop_63_8802,,"Uniwersytet Pedagogiczny","",50.07423,19.9099,,,0,,,
stop_63_8803,,"Uniwersytet Pedagogiczny","",50.07417,19.9108,,,0,,,
stop_63_8804,,"Uniwersytet Pedagogiczny","",50.07423,19.9099,,,0,,,
stop_64_8904,,"Bronowice","",50.0779,19.90072,,,0,,,
stop_64_8905,,"Bronowice","",50.0779,19.90072,,,0,,,
stop_65_9001,,"Mazowiecka","",50.077878,19.917788,,,0,,,
stop_65_9002,,"Mazowiecka","",50.078632,19.918148,,,0,,,
stop_66_9201,,"Opolska Estakada","",50.086865,19.955584,,,0,,,
stop_66_9202,,"Opolska Estakada","",50.084866,19.953518,,,0,,,
stop_66_9203,,"Opolska Estakada","",50.085721,19.95556,,,0,,,
stop_66_9204,,"Opolska Estakada","",50.086577,19.953651,,,0,,,
stop_68_9401,,"Lublańska","",50.085202,19.961685,,,0,,,
stop_68_9402,,"Lublańska","",50.084942,19.963582,,,0,,,
stop_69_9601,,"Majora","",50.088414,19.963566,,,0,,,
stop_69_9602,,"Majora","",50.088435,19.965406,,,0,,,
stop_70_9701,,"Powstańców","",50.092992,19.963764,,,0,,,
stop_70_9702,,"Powstańców","",50.093444,19.964263,,,0,,,
stop_71_9801,,"Kuźnicy Kołłątajowskiej","",50.098396,19.962468,,,0,,,
stop_71_9802,,"Kuźnicy Kołłątajowskiej","",50.096635,19.961792,,,0,,,
stop_72_10001,,"Prądnik Czerwony","",50.096548,19.973833,,,0,,,
stop_72_10002,,"Prądnik Czerwony","",50.095904,19.974326,,,0,,,
stop_72_10004,,"Prądnik Czerwony","",50.097006,19.973512,,,0,,,
stop_72_10094,,"Prądnik Czerwony","",50.095904,19.974326,,,0,,,
stop_73_10101,,"Strzelców","",50.092639,19.974904,,,0,,,
stop_73_10102,,"Strzelców","",50.093301,19.975578,,,0,,,
stop_74_10201,,"Olszecka","",50.088626,19.968462,,,0,,,
stop_74_10202,,"Olszecka","",50.088761,19.970874,,,0,,,
stop_75_10301,,"Olsza II","",50.085384,19.970574,,,0,,,
stop_75_10302,,"Olsza II","",50.084894,19.968893,,,0,,,
stop_76_10401,,"Miechowity","",50.083347,19.968909,,,0,,,
stop_76_10402,,"Miechowity","",50.083149,19.971163,,,0,,,
stop_76_10403,,"Miechowity","",50.083368,19.970528,,,0,,,
stop_79_10801,,"Os. Oświecenia","",50.089401,19.987416,,,0,,,
stop_79_10802,,"Os. Oświecenia","",50.088564,19.989642,,,0,,,
stop_79_10804,,"Os. Oświecenia","",50.089542,19.988571,,,0,,,
stop_81_11001,,"Wiślicka","",50.087817,20.000635,,,0,,,
stop_81_11002,,"Wiślicka","",50.087609,20.002066,,,0,,,
stop_81_11003,,"Wiślicka","",50.087152,20.001331,,,0,,,
stop_81_11004,,"Wiślicka","",50.088247,20.001515,,,0,,,
stop_82_11101,,"Os. Dywizjonu 303","",50.084271,19.999611,,,0,,,
stop_82_11102,,"Os. Dywizjonu 303","",50.084839,20.000601,,,0,,,
stop_83_11203,,"Stella-Sawickiego","",50.07449,20.005459,,,0,,,
stop_83_11204,,"Stella-Sawickiego","",50.074106,20.005201,,,0,,,
stop_83_11205,,"Stella-Sawickiego","",50.073653,20.003401,,,0,,,
stop_83_11206,,"Stella-Sawickiego","",50.074859,20.003679,,,0,,,
stop_83_11208,,"Stella-Sawickiego","",50.076517,20.003523,,,0,,,
stop_84_11303,,"AWF","",50.074006,19.99753,,,0,,,
stop_84_11304,,"AWF","",50.073839,19.998277,,,0,,,
stop_85_11501,,"Ugorek","",50.077082,19.98418,,,0,,,
stop_85_11502,,"Ugorek","",50.077956,19.983435,,,0,,,
stop_86_11601,,"Spadochroniarzy","",50.079892,19.981472,,,0,,,
stop_86_11602,,"Spadochroniarzy","",50.080294,19.980883,,,0,,,
stop_87_11701,,"Akacjowa","",50.081585,19.977553,,,0,,,
stop_87_11702,,"Akacjowa","",50.081525,19.976916,,,0,,,
stop_88_11801,,"Rondo Młyńskie","",50.081531,19.972927,,,0,,,
stop_88_11802,,"Rondo Młyńskie","",50.080288,19.972834,,,0,,,
stop_88_11804,,"Rondo Młyńskie","",50.079975,19.974362,,,0,,,
stop_89_11901,,"Pilotów","",50.078843,19.971524,,,0,,,
stop_89_11902,,"Pilotów","",50.077893,19.970254,,,0,,,
stop_90_12001,,"Łukasiewicza","",50.075296,19.965396,,,0,,,
stop_91_12101,,"Narzymskiego","",50.073745,19.966319,,,0,,,
stop_91_12102,,"Narzymskiego","",50.07365,19.966056,,,0,,,
stop_92_12201,,"Biskupa Prandoty","",50.079177,19.949926,,,0,,,
stop_92_12202,,"Biskupa Prandoty","",50.078014,19.948669,,,0,,,
stop_93_12301,,"Brogi","",50.079834,19.961065,,,0,,,
stop_93_12302,,"Brogi","",50.079687,19.959389,,,0,,,
stop_94_12403,,"Cmentarz Rakowicki","",50.073691,19.958901,,,0,,,
stop_94_12404,,"Cmentarz Rakowicki","",50.073684,19.958582,,,0,,,
stop_95_12503,,"Rondo Mogilskie","",50.064913,19.959279,,,0,,,
stop_95_12504,,"Rondo Mogilskie","",50.065026,19.959309,,,0,,,
stop_95_12506,,"Rondo Mogilskie","",50.067194,19.959679,,,0,,,
stop_95_12507,,"Rondo Mogilskie","",50.065777,19.959682,,,0,,,
stop_95_12508,,"Rondo Mogilskie","",50.067071,19.957721,,,0,,,
stop_95_12509,,"Rondo Mogilskie","",50.064734,19.959111,,,0,,,
stop_95_12510,,"Rondo Mogilskie","",50.065644,19.957568,,,0,,,
stop_96_12601,,"Lubicz","",50.065186,19.952104,,,0,,,
stop_96_12602,,"Lubicz","",50.065084,19.951166,,,0,,,
stop_97_12703,,"Uniwersytet Ekonomiczny","",50.067808,19.953231,,,0,,,
stop_97_12704,,"Uniwersytet Ekonomiczny","",50.068358,19.95154,,,0,,,
stop_98_12904,,"Cystersów","",50.066457,19.97187,,,0,,,
stop_98_12971,,"Cystersów","",50.066642,19.970887,,,0,,,
stop_99_13003,,"Białucha","",50.067732,19.97726,,,0,,,
stop_99_13004,,"Białucha","",50.067388,19.977083,,,0,,,
stop_101_13201,,"Radzikowskiego","",50.083317,19.909111,,,0,,,
stop_101_13202,,"Radzikowskiego","",50.083317,19.909111,,,0,,,
stop_103_13502,,"Bronowice Małe","",50.081047,19.880481,,,0,,,
stop_103_13503,,"Bronowice Małe","",50.081401,19.880615,,,0,,,
stop_103_13505,,"Bronowice Małe","",50.08103,19.88064,,,0,,,
stop_103_13506,,"Bronowice Małe","",50.082113,19.881647,,,0,,,
stop_103_13507,,"Bronowice Małe","",50.082215,19.883474,,,0,,,
stop_103_13508,,"Bronowice Małe","",50.082108,19.883032,,,0,,,
stop_105_13701,,"Zarzecze","",50.076622,19.88864,,,0,,,
stop_105_13702,,"Zarzecze","",50.077402,19.889286,,,0,,,
stop_106_13901,,"Tondosa (nż)","",50.060622,19.892997,,,0,,,
stop_106_13902,,"Tondosa (nż)","",50.06078,19.89148,,,0,,,
stop_107_14001,,"Lajkonika (nż)","",50.062106,19.888395,,,0,,,
stop_107_14002,,"Lajkonika (nż)","",50.062106,19.888395,,,0,,,
stop_108_14101,,"Strzelnica","",50.062863,19.886262,,,0,,,
stop_108_14102,,"Strzelnica","",50.063652,19.883935,,,0,,,
stop_109_14201,,"Sielanka","",50.065192,19.878089,,,0,,,
stop_109_14202,,"Sielanka","",50.065279,19.877429,,,0,,,
stop_110_14301,,"Park Decjusza","",50.066999,19.86978,,,0,,,
stop_110_14302,,"Park Decjusza","",50.06707,19.869373,,,0,,,
stop_111_14401,,"Stara Wola","",50.062134,19.871103,,,0,,,
stop_111_14402,,"Stara Wola","",50.061656,19.870877,,,0,,,
stop_112_14501,,"Baba Jaga (nż)","",50.059198,19.862378,,,0,,,
stop_112_14502,,"Baba Jaga (nż)","",50.059121,19.862555,,,0,,,
stop_113_14601,,"ZOO","",50.055086,19.855394,,,0,,,
stop_114_14701,,"Kasztanowa","",50.065227,19.865359,,,0,,,
stop_114_14702,,"Kasztanowa","",50.065057,19.866189,,,0,,,
stop_115_14801,,"Kopalina (nż)","",50.06579,19.861888,,,0,,,
stop_115_14802,,"Kopalina (nż)","",50.065949,19.860744,,,0,,,
stop_116_14901,,"Zielony Dół","",50.066731,19.856133,,,0,,,
stop_116_14902,,"Zielony Dół","",50.066774,19.85574,,,0,,,
stop_118_15101,,"Chełm","",50.067836,19.847294,,,0,,,
stop_118_15102,,"Chełm","",50.067614,19.846738,,,0,,,
stop_118_15104,,"Chełm","",50.06785,19.846315,,,0,,,
stop_119_15201,,"Chełmska (nż)","",50.063886,19.84119,,,0,,,
stop_119_15202,,"Chełmska (nż)","",50.063915,19.841118,,,0,,,
stop_120_15301,,"Rzepichy (nż)","",50.06229,19.835686,,,0,,,
stop_120_15302,,"Rzepichy (nż)","",50.062377,19.835546,,,0,,,
stop_121_15401,,"Raczkiewicza (nż)","",50.068795,19.837624,,,0,,,
stop_121_15402,,"Raczkiewicza (nż)","",50.068856,19.837176,,,0,,,
stop_122_15501,,"Zakamycze","",50.058333,19.829139,,,0,,,
stop_123_15601,,"Kosmowskiej (nż)","",50.061417,19.831556,,,0,,,
stop_123_15602,,"Kosmowskiej (nż)","",50.061222,19.831001,,,0,,,
stop_124_15701,,"Leśmiana","",50.068216,19.832941,,,0,,,
stop_124_15702,,"Leśmiana","",50.068206,19.832477,,,0,,,
stop_125_15801,,"Olszanica Kapliczka (nż)","",50.068112,19.828303,,,0,,,
stop_125_15802,,"Olszanica Kapliczka (nż)","",50.068185,19.828562,,,0,,,
stop_126_16101,,"Olszanica Bory","",50.061829,19.805937,,,0,,,
stop_126_16102,,"Olszanica Bory","",50.062128,19.805012,,,0,,,
stop_127_16501,,"Węgrzce Centrum","",50.120003,19.974576,,,0,,,
stop_127_370375,,"Węgrzce Centrum","",50.120003,19.974576,,,0,,,
stop_132_17701,,"Zielonki Rozjazd","",50.129435,19.917047,,,0,,,
stop_132_17702,,"Zielonki Rozjazd","",50.129332,19.917032,,,0,,,
stop_133_17801,,"Trojanowice Pętla","",50.140967,19.910826,,,0,,,
stop_134_18001,,"Zielonki Transformator","",50.123877,19.920416,,,0,,,
stop_134_18002,,"Zielonki Transformator","",50.123824,19.920264,,,0,,,
stop_136_18201,,"Zielonki Skrzyżowanie","",50.108355,19.924217,,,0,,,
stop_136_18202,,"Zielonki Skrzyżowanie","",50.107622,19.924358,,,0,,,
stop_137_18301,,"Trojanowice Strugi (nż)","",50.1346,19.9055,,,0,,,
stop_137_18302,,"Trojanowice Strugi (nż)","",50.1346,19.9055,,,0,,,
stop_138_18401,,"Trojanowice","",50.13959,19.89875,,,0,,,
stop_138_18402,,"Trojanowice","",50.13909,19.89924,,,0,,,
stop_139_18501,,"Januszowice","",50.14938,19.8932,,,0,,,
stop_139_18502,,"Januszowice","",50.14967,19.89285,,,0,,,
stop_142_19001,,"Przybysławice I (nż)","",50.1635,19.8991,,,0,,,
stop_142_19002,,"Przybysławice I (nż)","",50.1635,19.8991,,,0,,,
stop_143_19101,,"Przybysławice II","",50.1572,19.8952,,,0,,,
stop_143_19102,,"Przybysławice II","",50.1572,19.8952,,,0,,,
stop_145_19301,,"Rząska Jednostka Wojskowa (nż)","",50.099639,19.855577,,,0,,,
stop_145_19302,,"Rząska Jednostka Wojskowa (nż)","",50.099785,19.856451,,,0,,,
stop_146_19401,,"Rząska UR (nż)","",50.096813,19.845529,,,0,,,
stop_146_19402,,"Rząska UR (nż)","",50.096997,19.846009,,,0,,,
stop_148_19601,,"Rząska Autostrada (nż)","",50.105535,19.835831,,,0,,,
stop_149_19701,,"Modlniczka Mała","",50.108369,19.835099,,,0,,,
stop_149_19702,,"Modlniczka Mała","",50.107806,19.837963,,,0,,,
stop_149_19703,,"Modlniczka Mała","",50.107272,19.836738,,,0,,,
stop_155_20301,,"Zabierzów Piaski (nż)","",50.117032,19.782734,,,0,,,
stop_155_20302,,"Zabierzów Piaski (nż)","",50.116956,19.784447,,,0,,,
stop_156_20401,,"Zabierzów PKP","",50.117985,19.800831,,,0,,,
stop_156_20402,,"Zabierzów PKP","",50.117989,19.800767,,,0,,,
stop_158_20901,,"Zelków Wola (nż)","",50.154269,19.799774,,,0,,,
stop_158_20902,,"Zelków Wola (nż)","",50.15392,19.79952,,,0,,,
stop_159_21001,,"Zelków Staw","",50.159619,19.796071,,,0,,,
stop_159_21002,,"Zelków Staw","",50.159612,19.795978,,,0,,,
stop_161_21301,,"Zabierzów Ośrodek Zdrowia","",50.117251,19.774781,,,0,,,
stop_161_21302,,"Zabierzów Ośrodek Zdrowia","",50.117009,19.778126,,,0,,,
stop_167_21901,,"Skała Kmity (nż)","",50.098194,19.805333,,,0,,,
stop_167_21902,,"Skała Kmity (nż)","",50.097266,19.804562,,,0,,,
stop_168_22001,,"Szczyglice","",50.093327,19.804643,,,0,,,
stop_168_22002,,"Szczyglice","",50.09285,19.803896,,,0,,,
stop_168_22003,,"Szczyglice","",50.094048,19.803886,,,0,,,
stop_169_22101,,"Balice Autostrada (nż)","",50.084927,19.804163,,,0,,,
stop_169_22102,,"Balice Autostrada (nż)","",50.084283,19.807201,,,0,,,
stop_169_22103,,"Balice Autostrada (nż)","",50.08577,19.81016,,,0,,,
stop_169_22104,,"Balice Autostrada (nż)","",50.086475,19.809125,,,0,,,
stop_169_22106,,"Balice Autostrada (nż)","",50.085288,19.808449,,,0,,,
stop_170_22201,,"Balice Szkoła","",50.084852,19.793837,,,0,,,
stop_170_22202,,"Balice Szkoła","",50.083701,19.790318,,,0,,,
stop_172_22401,,"Szczyglice Most (nż)","",50.087688,19.817914,,,0,,,
stop_172_22402,,"Szczyglice Most (nż)","",50.087668,19.817939,,,0,,,
stop_173_22601,,"Balice I (nż)","",50.076484,19.808061,,,0,,,
stop_174_22801,,"Chrosna Studnia (nż)","",50.081369,19.71624,,,0,,,
stop_174_22802,,"Chrosna Studnia (nż)","",50.081339,19.71602,,,0,,,
stop_175_22901,,"Chrosna Sklep (nż)","",50.079659,19.721052,,,0,,,
stop_175_22902,,"Chrosna Sklep (nż)","",50.079614,19.721196,,,0,,,
stop_176_23001,,"Chrosna Kapliczka (nż)","",50.079592,19.729409,,,0,,,
stop_176_23002,,"Chrosna Kapliczka (nż)","",50.079671,19.730272,,,0,,,
stop_177_23101,,"Morawica Mostek (nż)","",50.082753,19.738881,,,0,,,
stop_177_23102,,"Morawica Mostek (nż)","",50.082744,19.738882,,,0,,,
stop_178_23201,,"Morawica Krzyżówka","",50.080902,19.749416,,,0,,,
stop_178_23202,,"Morawica Krzyżówka","",50.080615,19.750087,,,0,,,
stop_178_23203,,"Morawica Krzyżówka","",50.080511,19.749649,,,0,,,
stop_182_23601,,"Aleksandrowice Osiedle (nż)","",50.081693,19.769276,,,0,,,
stop_182_23602,,"Aleksandrowice Osiedle (nż)","",50.081603,19.769187,,,0,,,
stop_183_23801,,"Brzoskwinia Koziary (nż)","",50.090637,19.734864,,,0,,,
stop_183_23802,,"Brzoskwinia Koziary (nż)","",50.090561,19.735204,,,0,,,
stop_185_24001,,"Brzoskwinia Kamyk (nż)","",50.093262,19.710067,,,0,,,
stop_185_24002,,"Brzoskwinia Kamyk (nż)","",50.093253,19.710129,,,0,,,
stop_187_24201,,"Kopiec Kościuszki","",50.055319,19.892716,,,0,,,
stop_190_25201,,"Cholerzyn Skrzyżowanie (nż)","",50.057954,19.762092,,,0,,,
stop_190_25202,,"Cholerzyn Skrzyżowanie (nż)","",50.057918,19.761978,,,0,,,
stop_191_25301,,"Cholerzyn Sklep (nż)","",50.059198,19.768928,,,0,,,
stop_191_25302,,"Cholerzyn Sklep (nż)","",50.05917,19.768888,,,0,,,
stop_193_25701,,"Kryspinów Sanka (nż)","",50.04194,19.78667,,,0,,,
stop_193_25702,,"Kryspinów Sanka (nż)","",50.04243,19.78882,,,0,,,
stop_194_25801,,"Kryspinów","",50.04367,19.79446,,,0,,,
stop_194_25802,,"Kryspinów","",50.0417,19.79827,,,0,,,
stop_194_25803,,"Kryspinów","",50.043636,19.798073,,,0,,,
stop_195_26001,,"Bielany","",50.043349,19.819993,,,0,,,
stop_195_26002,,"Bielany","",50.043012,19.819303,,,0,,,
stop_195_26003,,"Bielany","",50.043286,19.820653,,,0,,,
stop_196_26101,,"Bielany Szkoła","",50.044151,19.825635,,,0,,,
stop_196_26102,,"Bielany Szkoła","",50.044119,19.827715,,,0,,,
stop_196_26104,,"Bielany Szkoła","",50.04431,19.82739,,,0,,,
stop_197_26201,,"Bielany Klasztor (nż)","",50.043473,19.830888,,,0,,,
stop_197_26202,,"Bielany Klasztor (nż)","",50.043332,19.831303,,,0,,,
stop_198_26301,,"Wodociągi (nż)","",50.04182,19.84117,,,0,,,
stop_198_26302,,"Wodociągi (nż)","",50.041147,19.840016,,,0,,,
stop_199_26401,,"Skalna (nż)","",50.038898,19.830997,,,0,,,
stop_199_26402,,"Skalna (nż)","",50.03889,19.831601,,,0,,,
stop_200_26501,,"Bielańska (nż)","",50.036502,19.8253,,,0,,,
stop_200_26502,,"Bielańska (nż)","",50.036882,19.82612,,,0,,,
stop_201_26901,,"Piekary Sklep (nż)","",50.026446,19.797396,,,0,,,
stop_201_26902,,"Piekary Sklep (nż)","",50.026142,19.797473,,,0,,,
stop_203_27201,,"Bielańskie Skały (nż)","",50.044122,19.850832,,,0,,,
stop_203_27202,,"Bielańskie Skały (nż)","",50.044117,19.851466,,,0,,,
stop_204_27301,,"Na Krępaku (nż)","",50.04518,19.859337,,,0,,,
stop_204_27302,,"Na Krępaku (nż)","",50.045174,19.86063,,,0,,,
stop_204_27304,,"Na Krępaku (nż)","",50.045666,19.860138,,,0,,,
stop_205_27401,,"Zaskale (nż)","",50.046782,19.865112,,,0,,,
stop_205_27402,,"Zaskale (nż)","",50.046806,19.865629,,,0,,,
stop_206_27501,,"Przegorzały","",50.046822,19.871175,,,0,,,
stop_206_27502,,"Przegorzały","",50.046782,19.870962,,,0,,,
stop_207_27601,,"Glinnik (nż)","",50.046726,19.882331,,,0,,,
stop_207_27602,,"Glinnik (nż)","",50.047114,19.883513,,,0,,,
